scientific_name,longitude,latitude
Empidonomus aurantioatrocristatus,-55.9367341,-9.5987073
Empidonomus aurantioatrocristatus,-63.0067849,-7.4864737
Empidonomus aurantioatrocristatus,-78.656961,-4.262422
Empidonomus aurantioatrocristatus,-62.6769901,-31.1015651
Empidonomus aurantioatrocristatus,-64.4974098,-31.3389375
Empidonomus aurantioatrocristatus,-58.1460113,-26.1728475
Empidonomus aurantioatrocristatus,-58.3016632,-31.0839617
Empidonomus aurantioatrocristatus,-55.9228429,-9.6007896
Empidonomus aurantioatrocristatus,-60.5507144,-22.0448417
Empidonomus aurantioatrocristatus,-58.481617,-34.594469
Empidonomus aurantioatrocristatus,-61.761395,-26.186802
Empidonomus aurantioatrocristatus,-76.4591897,-0.4710657
Empidonomus aurantioatrocristatus,-76.303438,-7.38037
Empidonomus aurantioatrocristatus,-49.0773594,-13.3487316
Empidonomus aurantioatrocristatus,-59.3843701,-31.2428502
Empidonomus aurantioatrocristatus,-69.6108663,-13.1341956
Empidonomus aurantioatrocristatus,-65.0250882,-32.3391702
Empidonomus aurantioatrocristatus,-64.2630624,-31.3620798
Empidonomus aurantioatrocristatus,-57.7481747,-25.1739257
Empidonomus aurantioatrocristatus,-65.1216745,-18.8212484
Empidonomus aurantioatrocristatus,-65.9223139,-32.3967584
Empidonomus aurantioatrocristatus,-63.2089648,-25.6409823
Empidonomus aurantioatrocristatus,-59.6763889,-22.5402778
Empidonomus aurantioatrocristatus,-64.9513221,-31.8800722
Empidonomus aurantioatrocristatus,-76.9831753,-0.4710335
Empidonomus aurantioatrocristatus,-58.5844368,-30.5021362
Empidonomus aurantioatrocristatus,-64.3753982,-33.1068568
Empidonomus aurantioatrocristatus,-68.205104,-9.998429
Empidonomus aurantioatrocristatus,-55.9367341,-9.5987073
Empidonomus aurantioatrocristatus,-70.70425,-12.4442778
Empidonomus aurantioatrocristatus,-65.0763889,-31.7627778
Empidonomus aurantioatrocristatus,-64.99192,-32.3733253
Empidonomus aurantioatrocristatus,-66.4299059,-32.6822246
Empidonomus aurantioatrocristatus,-64.566665,-18.108691
Empidonomus aurantioatrocristatus,-57.1742249,-28.5355205
Empidonomus aurantioatrocristatus,-60.8362985,-31.7882987
Empidonomus aurantioatrocristatus,-55.9085816,-9.5463381
Empidonomus aurantioatrocristatus,-64.5990337,-30.9666303
Empidonomus aurantioatrocristatus,-61.1445456,-31.579337
Empidonomus aurantioatrocristatus,-64.6324607,-30.0174976
Empidonomus aurantioatrocristatus,-59.4481647,-31.3350456
Empidonomus aurantioatrocristatus,-49.1797829,-13.5271008
Empidonomus aurantioatrocristatus,-75.4006398,-0.9204731
Empidonomus aurantioatrocristatus,-65.0177014,-32.0294457
Empidonomus aurantioatrocristatus,-67.4700722,-14.4660917
Empidonomus aurantioatrocristatus,-65.94009,-32.372075
Empidonomus aurantioatrocristatus,-60.1151276,-30.0242686
Empidonomus aurantioatrocristatus,-58.6966765,-30.6503314
Empidonomus aurantioatrocristatus,-65.0103806,-31.9805104
Empidonomus aurantioatrocristatus,-70.2384067,1.2205831
Empidonomus aurantioatrocristatus,-65.2244383,-24.809905
Empidonomus aurantioatrocristatus,-65.9223139,-32.3967584
Empidonomus aurantioatrocristatus,-65.9223139,-32.3967584
Empidonomus aurantioatrocristatus,-70.2321464,1.2527429
Empidonomus aurantioatrocristatus,-60.1079071,-3.0627953
Empidonomus aurantioatrocristatus,-61.1563225,-30.2062769
Empidonomus aurantioatrocristatus,-58.2423261,-32.9795751
Empidonomus aurantioatrocristatus,-64.3471813,-31.1511933
Empidonomus aurantioatrocristatus,-73.2315159,-4.3118346
Empidonomus aurantioatrocristatus,-66.204223,-32.356266
Empidonomus aurantioatrocristatus,-63.35338,-7.540019
Empidonomus aurantioatrocristatus,-58.07114,-25.92533
Empidonomus aurantioatrocristatus,-70.1008415,-12.5662922
Empidonomus aurantioatrocristatus,-54.7977998,-20.4952066
Empidonomus aurantioatrocristatus,-65.2454052,-32.1121635
Empidonomus aurantioatrocristatus,-58.6385191,-31.2743442
Empidonomus aurantioatrocristatus,-76.5229028,-4.7709228
Empidonomus aurantioatrocristatus,-57.4845243,-30.1984046
Empidonomus aurantioatrocristatus,-63.2192063,-17.788836
Empidonomus aurantioatrocristatus,-60.0196623,-29.9749065
Empidonomus aurantioatrocristatus,-69.4091749,-12.8750659
Empidonomus aurantioatrocristatus,-69.1776795,-12.5820833
Empidonomus aurantioatrocristatus,-65.9706041,-32.35435
Empidonomus aurantioatrocristatus,-58.799,-23.499
Empidonomus aurantioatrocristatus,-66.05,-33.1167
Empidonomus aurantioatrocristatus,-58.21202,-26.19114
Empidonomus aurantioatrocristatus,-62.5479619,-31.0480513
Empidonomus aurantioatrocristatus,-61.66,-21.02
Empidonomus aurantioatrocristatus,-55.0470137,-19.3380374
Empidonomus aurantioatrocristatus,-64.4639808,-27.5764886
Empidonomus aurantioatrocristatus,-69.404983,-12.871143
Empidonomus aurantioatrocristatus,-55.9367341,-9.5987073
Empidonomus aurantioatrocristatus,-70.0076932,1.1569733
Empidonomus aurantioatrocristatus,-73.2315159,-4.3118346
Empidonomus aurantioatrocristatus,-64.99192,-32.3733253
Empidonomus aurantioatrocristatus,-62.6161953,-38.5267844
Empidonomus aurantioatrocristatus,-65.0522912,-32.1944992
Empidonomus aurantioatrocristatus,-65.0621731,-32.1634643
Empidonomus aurantioatrocristatus,-70.1008415,-12.5662922
Empidonomus aurantioatrocristatus,-57.1742249,-28.5355205
Empidonomus aurantioatrocristatus,-73.2327708,-4.3166365
Empidonomus aurantioatrocristatus,-61.1445456,-31.579337
Empidonomus aurantioatrocristatus,-51.4082559,-22.0986632
Empidonomus aurantioatrocristatus,-57.9601979,-30.6497641
Empidonomus aurantioatrocristatus,-69.0737286,-12.6002822
Empidonomus aurantioatrocristatus,-58.7883568,-33.4984608
Empidonomus aurantioatrocristatus,-62.354524,-26.0111491
Empidonomus aurantioatrocristatus,-49.1797829,-13.5271008
Empidonomus aurantioatrocristatus,-65.94009,-32.372075
Empidonomus aurantioatrocristatus,-68.952457,-9.1301623
Empidonomus aurantioatrocristatus,-60.626936,-31.6187434
Empidonomus aurantioatrocristatus,-57.109585,-28.519812
Empidonomus aurantioatrocristatus,-65.0225646,-32.3675571
Empidonomus aurantioatrocristatus,-60.5941165,-22.0083734
Empidonomus aurantioatrocristatus,-64.9840484,-32.4229882
Empidonomus aurantioatrocristatus,-76.373925,-0.49805
Empidonomus aurantioatrocristatus,-56.6196299,-27.5788946
Empidonomus aurantioatrocristatus,-69.0493861,-12.5367862
Empidonomus aurantioatrocristatus,-65.5492297,-28.8019364
Empidonomus aurantioatrocristatus,-68.7130887,-12.674199
Empidonomus aurantioatrocristatus,-55.9367341,-9.5987073
Empidonomus aurantioatrocristatus,-64.9597549,-24.9174212
Empidonomus aurantioatrocristatus,-64.633333,-24.7
Empidonomus aurantioatrocristatus,-63.9393053,-25.5854064
Empidonomus aurantioatrocristatus,-70.70425,-12.4442778
Empidonomus aurantioatrocristatus,-64.1937537,-23.81852
Empidonomus aurantioatrocristatus,-65.0157273,-32.1634793
Empidonomus aurantioatrocristatus,-58.7734222,-24.9269174
Empidonomus aurantioatrocristatus,-62.6784182,-30.9178365
Empidonomus aurantioatrocristatus,-70.1008415,-12.5662922
Empidonomus aurantioatrocristatus,-64.3720457,-33.1086301
Empidonomus aurantioatrocristatus,-66.8723707,-29.3360512
Empidonomus aurantioatrocristatus,-64.529926,-30.818453
Empidonomus aurantioatrocristatus,-69.4974183,-12.8733271
Empidonomus aurantioatrocristatus,-62.8279986,-26.0346364
Empidonomus aurantioatrocristatus,-59.3152606,-31.1894117
Empidonomus aurantioatrocristatus,-76.280336,-0.439735
Empidonomus aurantioatrocristatus,-62.4929086,-38.8709256
Empidonomus aurantioatrocristatus,-59.5697718,-30.7465958
Empidonomus aurantioatrocristatus,-65.4833687,-25.2825252
Empidonomus aurantioatrocristatus,-58.7883568,-33.4984608
Empidonomus aurantioatrocristatus,-58.7883568,-33.4984608
Empidonomus aurantioatrocristatus,-73.78549,-4.909539
Empidonomus aurantioatrocristatus,-67.1175,-32.5755
Empidonomus aurantioatrocristatus,-64.6023366,-33.3145886
Empidonomus aurantioatrocristatus,-69.170014,-12.536943
Empidonomus aurantioatrocristatus,-48.7098146,-16.1824292
Empidonomus aurantioatrocristatus,-66.2186387,-30.9556545
Empidonomus aurantioatrocristatus,-64.3349128,-33.1142723
Empidonomus aurantioatrocristatus,-60.3417708,-22.3553571
Empidonomus aurantioatrocristatus,-65.019028,-32.060192
Empidonomus aurantioatrocristatus,-64.3047222,-31.2016667
Empidonomus aurantioatrocristatus,-60.3801956,-31.6461417
Empidonomus aurantioatrocristatus,-57.7481747,-25.1739257
Empidonomus aurantioatrocristatus,-65.4797709,-31.375999
Empidonomus aurantioatrocristatus,-65.9706041,-32.35435
Empidonomus aurantioatrocristatus,-57.829833,-29.05781
Empidonomus aurantioatrocristatus,-64.9988079,-24.3286407
Empidonomus aurantioatrocristatus,-65.0315818,-32.3595259
Empidonomus aurantioatrocristatus,-55.996292,-15.412642
Empidonomus aurantioatrocristatus,-65.9223139,-32.3967584
Empidonomus aurantioatrocristatus,-58.6992323,-33.4412719
Empidonomus aurantioatrocristatus,-58.2423261,-32.9795751
Empidonomus aurantioatrocristatus,-63.5258245,-37.7369195
Empidonomus aurantioatrocristatus,-76.7317933,-1.1036822
Empidonomus aurantioatrocristatus,-49.2844933,-16.5648475
Empidonomus aurantioatrocristatus,-70.113456,1.1380562
Empidonomus aurantioatrocristatus,-65.0288486,-32.0288165
Empidonomus aurantioatrocristatus,-70.113456,1.1380562
Empidonomus aurantioatrocristatus,-58.031373,-31.2362617
Empidonomus aurantioatrocristatus,-64.2636111,-31.3613889
Empidonomus aurantioatrocristatus,-68.254846,12.1582588
Empidonomus aurantioatrocristatus,-60.1729909,-30.4346189
Empidonomus aurantioatrocristatus,-65.3440404,-24.2710269
Empidonomus aurantioatrocristatus,-70.1008415,-12.5662922
Empidonomus aurantioatrocristatus,-65.6843118,-32.3944002
Empidonomus aurantioatrocristatus,-55.9228429,-9.6007896
Empidonomus aurantioatrocristatus,-64.3097667,-31.0551233
Empidonomus aurantioatrocristatus,-64.2697222,-31.2997222
Empidonomus aurantioatrocristatus,-63.6484122,-18.1250726
Empidonomus aurantioatrocristatus,-59.3152606,-31.1894117
Empidonomus aurantioatrocristatus,-49.1797829,-13.5271008
Empidonomus aurantioatrocristatus,-65.2420092,-32.1680567
Empidonomus aurantioatrocristatus,-49.1797829,-13.5271008
Empidonomus aurantioatrocristatus,-58.7883568,-33.4984608
Empidonomus aurantioatrocristatus,-69.123621,-12.599889
Empidonomus aurantioatrocristatus,-65.1811111,-31.7730556
Empidonomus aurantioatrocristatus,-71.4079548,-11.8883688
Empidonomus aurantioatrocristatus,-51.6519843,-17.7448951
Empidonomus aurantioatrocristatus,-57.8664706,-31.4379998
Empidonomus aurantioatrocristatus,-46.2077665,-16.0488654
Empidonomus aurantioatrocristatus,-77.8127074,-0.9224684
Empidonomus aurantioatrocristatus,-69.6108663,-13.1341956
Empidonomus aurantioatrocristatus,-65.4797709,-31.375999
Empidonomus aurantioatrocristatus,-61.149559,-30.198553
Empidonomus aurantioatrocristatus,-62.7123642,-30.9458136
Empidonomus aurantioatrocristatus,-64.3047222,-31.2016667
Empidonomus aurantioatrocristatus,-76.4621188,-0.4639236
Empidonomus aurantioatrocristatus,-59.6138763,-26.8058397
Empidonomus aurantioatrocristatus,-58.7466221,-23.4911063
Empidonomus aurantioatrocristatus,-58.4702002,-34.5139448
Empidonomus aurantioatrocristatus,-68.205104,-9.998429
Empidonomus aurantioatrocristatus,-58.6992323,-33.4412719
Empidonomus aurantioatrocristatus,-64.6542454,-30.8132654
Empidonomus aurantioatrocristatus,-43.9671508,-14.2050266
Empidonomus aurantioatrocristatus,-76.7317933,-1.1036822
Empidonomus aurantioatrocristatus,-58.7476489,-33.4983288
Empidonomus aurantioatrocristatus,-68.7119064,-12.6797916
Empidonomus aurantioatrocristatus,-64.5908865,-30.9737611
Empidonomus aurantioatrocristatus,-59.2336055,-27.2582655
Empidonomus aurantioatrocristatus,-64.2686462,-31.3618458
Empidonomus aurantioatrocristatus,-64.99192,-32.3733253
Empidonomus aurantioatrocristatus,-65.0621731,-32.1634643
Empidonomus aurantioatrocristatus,-70.1008415,-12.5662922
Empidonomus aurantioatrocristatus,-65.0554991,-32.1498185
Empidonomus aurantioatrocristatus,-72.9174507,-3.2578834
Empidonomus aurantioatrocristatus,-65.0873867,-31.3238122
Empidonomus aurantioatrocristatus,-55.9313773,-9.5975464
Empidonomus aurantioatrocristatus,-65.7609415,-17.1683465
Empidonomus aurantioatrocristatus,-45.0850602,-16.6598492
Empidonomus aurantioatrocristatus,-64.2963889,-31.3183333
Empidonomus aurantioatrocristatus,-47.857734,-15.763369
Empidonomus aurantioatrocristatus,-63.1694132,-17.7803397
Empidonomus aurantioatrocristatus,-48.3603207,-21.2383534
Empidonomus aurantioatrocristatus,-65.0905556,-31.7544444
Empidonomus aurantioatrocristatus,-57.5723559,-25.249005
Empidonomus aurantioatrocristatus,-63.9251518,-30.0993955
Empidonomus aurantioatrocristatus,-65.0388076,-31.3367096
Empidonomus aurantioatrocristatus,-58.4193587,-30.5128657
Empidonomus aurantioatrocristatus,-58.7797777,-30.9561332
Empidonomus aurantioatrocristatus,-65.0065438,-31.7940652
Empidonomus aurantioatrocristatus,-65.9223139,-32.3967584
Empidonomus aurantioatrocristatus,-64.576428,-17.965869
Empidonomus aurantioatrocristatus,-49.9551072,-20.42077
Empidonomus aurantioatrocristatus,-69.4563371,-11.2679029
Empidonomus aurantioatrocristatus,-59.5663691,-2.0241538
Empidonomus aurantioatrocristatus,-64.4639808,-27.5764886
Empidonomus aurantioatrocristatus,-64.9579954,-32.5533245
Empidonomus aurantioatrocristatus,-64.9597549,-24.9174212
Empidonomus aurantioatrocristatus,-63.0697632,-17.7664245
Empidonomus aurantioatrocristatus,-73.256788,-4.388167
Empidonomus aurantioatrocristatus,-76.299959,-7.396457
Empidonomus aurantioatrocristatus,-64.8155594,-40.7007478
Empidonomus aurantioatrocristatus,-62.6769901,-31.1015651
Empidonomus aurantioatrocristatus,-70.1008415,-12.5662922
Empidonomus aurantioatrocristatus,-70.0999986,-12.5689174
Empidonomus aurantioatrocristatus,-58.9398951,-27.4092267
Empidonomus aurantioatrocristatus,-68.9805976,-12.5106197
Empidonomus aurantioatrocristatus,-76.3734679,-0.4983038
Empidonomus aurantioatrocristatus,-64.3092227,-27.7646717
Empidonomus aurantioatrocristatus,-64.9713796,-32.4261624
Empidonomus aurantioatrocristatus,-60.3417708,-22.3553571
Empidonomus aurantioatrocristatus,-46.9379956,-19.0063484
Empidonomus aurantioatrocristatus,-65.938611,-32.3674206
Empidonomus aurantioatrocristatus,-59.048,-24.508
Empidonomus aurantioatrocristatus,-48.3441353,-21.2361624
Empidonomus aurantioatrocristatus,-65.9706041,-32.35435
Empidonomus aurantioatrocristatus,-58.1915545,-31.2807014
Empidonomus aurantioatrocristatus,-56.5862846,-9.0541816
Empidonomus aurantioatrocristatus,-65.9223139,-32.3967584
Empidonomus aurantioatrocristatus,-64.2677427,-27.7166565
Empidonomus aurantioatrocristatus,-76.7317933,-1.1036822
Empidonomus aurantioatrocristatus,-76.7317933,-1.1036822
Empidonomus aurantioatrocristatus,-58.9054728,-30.2916078
Empidonomus aurantioatrocristatus,-76.4108691,-0.4989961
Empidonomus aurantioatrocristatus,-76.293633,-0.4367724
Empidonomus aurantioatrocristatus,-60.1100713,-22.6462396
Empidonomus aurantioatrocristatus,-58.2237625,-28.0456219
Empidonomus aurantioatrocristatus,-64.99192,-32.3733253
Empidonomus aurantioatrocristatus,-58.2328504,-26.2828123
Empidonomus aurantioatrocristatus,-62.6769901,-31.1015651
Empidonomus aurantioatrocristatus,-64.45112,-18.01187
Empidonomus aurantioatrocristatus,-59.4649812,-28.7111138
Empidonomus aurantioatrocristatus,-64.8949267,-24.934175
Empidonomus aurantioatrocristatus,-64.529926,-30.818453
Empidonomus aurantioatrocristatus,-57.1742249,-28.5355205
Empidonomus aurantioatrocristatus,-76.280336,-0.439735
Empidonomus aurantioatrocristatus,-56.30201,-4.52793
Empidonomus aurantioatrocristatus,-49.1797829,-13.5271008
Empidonomus aurantioatrocristatus,-60.0333333,-22.35
Empidonomus aurantioatrocristatus,-64.3092227,-27.7646717
Empidonomus aurantioatrocristatus,-67.4700722,-14.4660917
Empidonomus aurantioatrocristatus,-55.9879589,-9.2466507
Empidonomus aurantioatrocristatus,-77.5615025,-1.0736247
Empidonomus aurantioatrocristatus,-61.2356043,-30.311542
Empidonomus aurantioatrocristatus,-58.7425232,-33.492162
Empidonomus aurantioatrocristatus,-73.4141073,-3.9527971
Empidonomus aurantioatrocristatus,-66.5454635,-30.1519151
Empidonomus aurantioatrocristatus,-59.6763889,-22.5402778
Empidonomus aurantioatrocristatus,-65.0222222,-31.6675
Empidonomus aurantioatrocristatus,-65.0065438,-31.7940652
Empidonomus aurantioatrocristatus,-56.516279,-20.9821571
Empidonomus aurantioatrocristatus,-64.961611,-32.3535095
Empidonomus aurantioatrocristatus,-63.3082342,-30.1855923
Empidonomus aurantioatrocristatus,-60.1079071,-3.0627953
Empidonomus aurantioatrocristatus,-64.9636173,-32.5071017
Empidonomus aurantioatrocristatus,-58.9439076,-27.4122782
Empidonomus aurantioatrocristatus,-55.928974,-9.602604
Empidonomus aurantioatrocristatus,-64.9579954,-32.5533245
Empidonomus aurantioatrocristatus,-60.6542786,-30.3332396
Empidonomus aurantioatrocristatus,-55.9367341,-9.5987073
Empidonomus aurantioatrocristatus,-70.70425,-12.4442778
Empidonomus aurantioatrocristatus,-69.4992073,-12.8734287
Empidonomus aurantioatrocristatus,-64.5034617,-30.8564434
Empidonomus aurantioatrocristatus,-69.4992073,-12.8734287
Empidonomus aurantioatrocristatus,-59.9582752,-30.636946
Empidonomus aurantioatrocristatus,-70.1008415,-12.5662922
Empidonomus aurantioatrocristatus,-64.230403,-23.841344
Empidonomus aurantioatrocristatus,-58.1460113,-26.1728475
Empidonomus aurantioatrocristatus,-70.1008415,-12.5662922
Empidonomus aurantioatrocristatus,-60.0410892,-1.975732
Empidonomus aurantioatrocristatus,-43.951215,-19.746338
Empidonomus aurantioatrocristatus,-76.280336,-0.439735
Empidonomus aurantioatrocristatus,-65.7851458,-18.0743072
Empidonomus aurantioatrocristatus,-58.8849592,-30.4035743
Empidonomus aurantioatrocristatus,-58.5381714,-26.7088398
Empidonomus aurantioatrocristatus,-65.3142872,-24.7608301
Empidonomus aurantioatrocristatus,-64.1404859,-31.3862373
Empidonomus aurantioatrocristatus,-64.5030247,-31.0782587
Empidonomus aurantioatrocristatus,-58.4721416,-30.9384378
Empidonomus aurantioatrocristatus,-57.6770639,-25.2441241
Empidonomus aurantioatrocristatus,-44.0281981,-19.9801853
Empidonomus aurantioatrocristatus,-64.9840484,-32.4229882
Empidonomus aurantioatrocristatus,-76.1289454,-0.3985087
Empidonomus aurantioatrocristatus,-64.4231213,-33.1522621
Empidonomus aurantioatrocristatus,-64.9579954,-32.5533245
Empidonomus aurantioatrocristatus,-55.9367341,-9.5987073
Empidonomus aurantioatrocristatus,-55.9367341,-9.5987073
Empidonomus aurantioatrocristatus,-55.9367341,-9.5987073
Empidonomus aurantioatrocristatus,-65.3862907,-24.7160584
Empidonomus aurantioatrocristatus,-58.7189751,-33.4065103
Empidonomus aurantioatrocristatus,-70.7029063,-12.3550311
Empidonomus aurantioatrocristatus,-69.0473789,-12.5357561
Empidonomus aurantioatrocristatus,-70.705991,-12.446707
Empidonomus aurantioatrocristatus,-70.1008415,-12.5662922
Empidonomus aurantioatrocristatus,-55.9228429,-9.6007896
Empidonomus aurantioatrocristatus,-54.9313945,-22.1949568
Empidonomus aurantioatrocristatus,-69.0324447,-12.6061403
Empidonomus aurantioatrocristatus,-50.2785917,-6.1862894
Empidonomus aurantioatrocristatus,-68.952457,-9.1301623
Empidonomus aurantioatrocristatus,-48.7098146,-16.1824292
Empidonomus aurantioatrocristatus,-48.1235305,-5.6506494
Empidonomus aurantioatrocristatus,-64.9987221,-32.3702965
Empidonomus aurantioatrocristatus,-64.9987221,-32.3702965
Empidonomus aurantioatrocristatus,-64.2963889,-31.3183333
Empidonomus aurantioatrocristatus,-47.857734,-15.763369
Empidonomus aurantioatrocristatus,-70.2948,-4.2889
Empidonomus aurantioatrocristatus,-46.1277663,-6.9845495
Empidonomus aurantioatrocristatus,-62.7123642,-30.9458136
Empidonomus aurantioatrocristatus,-61.149559,-30.198553
Empidonomus aurantioatrocristatus,-60.8855046,-22.6179263
Empidonomus aurantioatrocristatus,-60.1100075,-22.6463126
Empidonomus aurantioatrocristatus,-65.9223139,-32.3967584
Empidonomus aurantioatrocristatus,-65.0065438,-31.7940652
Empidonomus aurantioatrocristatus,-60.3100238,-29.9181848
Empidonomus aurantioatrocristatus,-66.1682594,-32.3792683
Empidonomus aurantioatrocristatus,-76.301102,-7.369877
Empidonomus aurantioatrocristatus,-57.1536186,-28.5336117
Empidonomus aurantioatrocristatus,-69.0493861,-12.5367862
Empidonomus aurantioatrocristatus,-64.3880801,-31.7535949
Empidonomus aurantioatrocristatus,-69.0493861,-12.5367862
Empidonomus aurantioatrocristatus,-64.9597549,-24.9174212
Empidonomus aurantioatrocristatus,-62.6594676,-31.0531686
Empidonomus aurantioatrocristatus,-55.9367341,-9.5987073
Empidonomus aurantioatrocristatus,-58.3355544,-33.1237078
Empidonomus aurantioatrocristatus,-57.9630089,-30.6496718
Empidonomus aurantioatrocristatus,-63.2615089,-25.621716
Empidonomus aurantioatrocristatus,-64.99192,-32.3733253
Empidonomus aurantioatrocristatus,-62.6769901,-31.1015651
Empidonomus aurantioatrocristatus,-73.2410431,-4.3351997
Empidonomus aurantioatrocristatus,-70.705991,-12.446707
Empidonomus aurantioatrocristatus,-70.705991,-12.446707
Empidonomus aurantioatrocristatus,-70.1008415,-12.5662922
Empidonomus aurantioatrocristatus,-64.362199,-27.6510476
Empidonomus aurantioatrocristatus,-62.487403,-38.862778
Empidonomus aurantioatrocristatus,-72.9174507,-3.2578834
Empidonomus aurantioatrocristatus,-76.9376903,-0.9923113
Empidonomus aurantioatrocristatus,-64.2697222,-31.2997222
Empidonomus aurantioatrocristatus,-63.2989486,-17.384869
Empidonomus aurantioatrocristatus,-64.3349484,-33.1142716
Empidonomus aurantioatrocristatus,-64.9987221,-32.3702965
Empidonomus aurantioatrocristatus,-71.4079548,-11.8883688
Empidonomus aurantioatrocristatus,-64.2630624,-31.3620798
Empidonomus aurantioatrocristatus,-65.016534,-31.6705275
Empidonomus aurantioatrocristatus,-57.543,-25.2638333
Empidonomus aurantioatrocristatus,-73.231839,-4.311805
Empidonomus aurantioatrocristatus,-73.2252402,-4.3237496
Empidonomus aurantioatrocristatus,-64.260377,-31.3283673
Empidonomus aurantioatrocristatus,-58.7476489,-33.4983288
Empidonomus aurantioatrocristatus,-58.7476489,-33.4983288
Empidonomus aurantioatrocristatus,-45.013761,-19.2298776
Empidonomus aurantioatrocristatus,-50.0607705,-6.0607149
Empidonomus aurantioatrocristatus,-63.35338,-7.540019
Empidonomus aurantioatrocristatus,-60.0187222,-30.6670844
Empidonomus aurantioatrocristatus,-62.5813073,-30.9304067
Empidonomus aurantioatrocristatus,-64.529926,-30.818453
Empidonomus aurantioatrocristatus,-70.705991,-12.446707
Empidonomus aurantioatrocristatus,-70.1008415,-12.5662922
Empidonomus aurantioatrocristatus,-70.705983,-12.446925
Empidonomus aurantioatrocristatus,-55.9228429,-9.6007896
Empidonomus aurantioatrocristatus,-60.918932,-31.3842701
Empidonomus aurantioatrocristatus,-65.4007564,-28.3296081
Empidonomus aurantioatrocristatus,-54.9313945,-22.1949568
Empidonomus aurantioatrocristatus,-73.402225,3.531198
Empidonomus aurantioatrocristatus,-71.4042449,-12.9112559
Empidonomus aurantioatrocristatus,-62.7077159,-30.9583086
Empidonomus aurantioatrocristatus,-55.9311079,-9.5972613
Empidonomus aurantioatrocristatus,-64.5235,-30.8585
Empidonomus aurantioatrocristatus,-60.1151276,-30.0242686
Empidonomus aurantioatrocristatus,-69.4091749,-12.8750659
Empidonomus aurantioatrocristatus,-63.344,-7.541
Empidonomus aurantioatrocristatus,-63.56358,-19.76365
Empidonomus aurantioatrocristatus,-65.9223139,-32.3967584
Empidonomus aurantioatrocristatus,-65.9223139,-32.3967584
Empidonomus aurantioatrocristatus,-70.2082204,1.2099937
Empidonomus aurantioatrocristatus,-64.3471813,-31.1511933
Empidonomus aurantioatrocristatus,-63.5357064,-21.9996707
Empidonomus aurantioatrocristatus,-64.8435,-34.8336667
Empidonomus aurantioatrocristatus,-69.4992073,-12.8734287
Empidonomus aurantioatrocristatus,-70.1008415,-12.5662922
Empidonomus aurantioatrocristatus,-64.362199,-27.6510476
Empidonomus aurantioatrocristatus,-70.1008415,-12.5662922
Empidonomus aurantioatrocristatus,-76.4542074,-0.473539
Empidonomus aurantioatrocristatus,-70.1008415,-12.5662922
Empidonomus aurantioatrocristatus,-55.9228429,-9.6007896
Empidonomus aurantioatrocristatus,-55.9228429,-9.6007896
Empidonomus aurantioatrocristatus,-64.2269612,-23.8351158
Empidonomus aurantioatrocristatus,-58.79352,-33.4997874
Empidonomus aurantioatrocristatus,-66.2870723,-33.0897266
Empidonomus aurantioatrocristatus,-65.4032723,-24.6824435
Empidonomus aurantioatrocristatus,-73.583243,-3.858045
Empidonomus aurantioatrocristatus,-58.7162161,-26.9799872
Empidonomus aurantioatrocristatus,-60.8959259,-31.4571705
Empidonomus aurantioatrocristatus,-57.6998091,-25.2252861
Empidonomus aurantioatrocristatus,-43.3623939,-4.8673416
Empidonomus aurantioatrocristatus,-47.7617633,-21.1079429
Empidonomus aurantioatrocristatus,-67.9073953,-34.0443388
Empidonomus aurantioatrocristatus,-65.0522912,-32.1944992
Empidonomus aurantioatrocristatus,-55.8961952,-9.5191928
Empidonomus aurantioatrocristatus,-70.1008415,-12.5662922
Empidonomus aurantioatrocristatus,-71.37564,-12.87021
Empidonomus aurantioatrocristatus,-70.705991,-12.446707
Empidonomus aurantioatrocristatus,-62.8845406,-30.9257151
Empidonomus aurantioatrocristatus,-76.280336,-0.439735
Empidonomus aurantioatrocristatus,-55.9648456,-20.0956205
Empidonomus aurantioatrocristatus,-48.7098146,-16.1824292
Empidonomus aurantioatrocristatus,-61.9524666,-25.9339635
Empidonomus aurantioatrocristatus,-55.9214509,-9.573283
Empidonomus aurantioatrocristatus,-73.645706,-4.592619
Empidonomus aurantioatrocristatus,-59.3058555,-31.0145415
Empidonomus aurantioatrocristatus,-47.857734,-15.763369
Empidonomus aurantioatrocristatus,-64.1168976,-25.1272576
Empidonomus aurantioatrocristatus,-48.3441353,-21.2361624
Empidonomus aurantioatrocristatus,-60.0711429,-29.1152033
Empidonomus aurantioatrocristatus,-64.3468198,-33.1362074
Empidonomus aurantioatrocristatus,-44.0281981,-19.9801853
Empidonomus aurantioatrocristatus,-64.3011224,-33.1152683
Empidonomus aurantioatrocristatus,-65.9223139,-32.3967584
Empidonomus aurantioatrocristatus,-64.9840484,-32.4229882
Empidonomus aurantioatrocristatus,-49.9551072,-20.42077
Empidonomus aurantioatrocristatus,-69.5108296,-11.436898
Empidonomus aurantioatrocristatus,-64.4639808,-27.5764886
Empidonomus aurantioatrocristatus,-64.3643844,-33.1111563
Empidonomus aurantioatrocristatus,-71.357563,-12.722182
Empidonomus aurantioatrocristatus,-74.7399902,-5.4136796
Empidonomus aurantioatrocristatus,-64.362199,-27.6510476
Empidonomus aurantioatrocristatus,-76.4542074,-0.473539
