"longitude","latitude"
-77.35261,-6.75781
-64.5258333,-30.1433333
-62.9293652,-32.3841343
-58.6344033,-26.9835882
-63.7279789,-32.2317729
-63.1042807,-32.5004043
-64.5631482,-32.2683474
-64.4899185,-32.2985369
-64.5571274,-32.2142356
-64.5231589,-32.2121391
-64.5658554,-32.1980327
-62.9186191,-32.3557277
-60.132656,-26.214263
-67.7166259,-16.1894789
-63.3902979,-18.9392692
-64.4364023,-18.0424193
-58.792026,-27.1765697
-57.8992367,-31.085778
-64.5417112,-31.5948948
-64.2906372,-23.9237729
-63.285987,-25.56135
-64.5276923,-32.2780557
-64.5991557,-32.262664
-63.366773,-25.585254
-64.6197403,-25.3893195
-58.2692873,-26.2765296
-62.1082415,-22.7133
-58.324725,-26.3919767
-60.2675608,-30.345898
-48.995177,-15.82481
-58.698947,-31.7006699
-58.9137983,-27.5871589
-70.7376838,-13.2194333
-60.3445959,-31.0889571
-69.2505598,-30.4366589
-65.3364658,-31.0803569
-58.8510393,-27.0732652
-62.8091667,-31.8308333
-66.181426,-39.1557555
-60.5342388,-30.4257827
-62.8748631,-32.3431133
-63.1951618,-32.4159795
-67.7878951,-16.2039043
-64.3140721,-19.1317483
-65.0797248,-31.3459404
-58.6274648,-26.244718
-59.3729239,-28.203953
-59.27315,-28.0107791
-65.7020187,-25.7115716
-59.3855667,-23.1001811
-57.458,-22.398
-73.443592,-4.530428
-50.349462,-6.1745183
-49.858089,-6.536633
-76.6092217,-0.4444912
-63.6460556,-17.4504722
-76.6105556,1.1075
-46.6098297,-22.2872301
-65.02448,-32.090713
-59.0490262,-27.2877186
-62.4797845,-30.9415439
-60.4217148,-24.5130786
-58.6242559,-26.2492204
-47.710495,-21.19547
-58.2753,-28.100669
-57.88711,-21.70381
-57.8038273,-21.8055995
-57.5014329,-22.1741717
-64.7168756,-32.8195822
-64.347589,-31.1730618
-64.7208023,-32.8936636
-48.9722201,-20.7089067
-58.7777564,-26.9220991
-59.1219911,-31.6421126
-59.345578,-33.180148
-59.2627645,-28.5052037
-57.6924949,-24.9685873
-64.7016667,-30.7052778
-64.7369444,-30.7469444
-64.3860626,-32.1666036
-49.0994726,-20.7450879
-63.529942,-19.4229
-62.7086111,-31.9097222
-58.0387115,-26.8519479
-62.8322222,-31.7802778
-60.514341,-31.2310765
-63.967418,-18.106881
-63.50197,-19.07728
-56.8570536,-16.7479566
-64.8063968,-32.8520088
-59.499017,-30.102441
-58.9689106,-27.5120968
-62.7633333,-31.8130556
-58.5089135,-27.0655704
-60.6844854,-29.6716473
-61.0011363,-29.1637042
-60.2158499,-28.7830816
-59.7417212,-29.4992287
-63.6595193,-17.4634351
-62.7645493,-30.9042868
-79.129715,-4.5480194
-64.2192234,-30.7709297
-49.152465,-16.431538
-64.206078,-37.955792
-63.655703,-17.389923
-64.4550276,-31.1194557
-61.687417,-28.2288024
-61.2049413,-28.0223952
-77.3414,-0.577498
-60.1430225,-30.7415163
-59.9723053,-30.4144706
-60.0125599,-30.7665332
-60.2056789,-30.9983467
-74.2638405,-0.0794862
-63.2062719,-23.887388
-69.9508524,-3.931219
-70.2114451,-3.8206436
-76.0448313,-9.2476673
-68.1935978,-32.1456036
-68.5021667,-32.3341667
-76.3182449,-0.0302124
-76.566225,-0.369491
-76.5300751,-0.41885
-64.966672,-25.799987
-76.2659212,0.5459459
-67.8065872,-32.2249277
-69.423448,-11.363713
-63.867863,-8.946245
-64.113772,-9.189077
-50.247793,-6.060147
-49.792303,-10.04454
-63.955,-23.8956667
-74.184494,-10.888018
-73.882198,-10.709572
-59.0656471,-28.1264037
-59.2829733,-28.1554567
-72.922034,-11.726109
-59.4095441,-28.1475329
-63.67549,-19.65167
-59.515206,-28.1596692
-61.2235022,-32.9175397
-58.8638771,-26.9794448
-65.4937963,-31.0450359
-63.522221,-19.899861
-64.72662,-18.07656
-58.629202,-30.727331
-58.5255925,-30.8922246
-59.048308,-30.3154171
-66.0693986,-32.4765783
-65.7590589,-32.54336
-63.9867441,-24.2236143
-61.1053491,-25.1542945
-60.9948921,-25.0099785
-59.414836,-22.0090102
-58.6487102,-30.2339168
-61.0749292,-25.248694
-61.1609103,-29.2971959
-63.1970146,-23.9322548
-59.2458561,-33.6521525
-57.7521667,-30.6046667
-73.7451777,2.4359375
-57.5370634,-24.9908717
-62.880927,-38.56889
-60.3176962,-28.8969312
-64.7167388,-32.5882184
-61.7119092,-25.7962193
-62.0585322,-25.6545114
-62.0867393,-25.6540514
-61.9702335,-25.9581349
-61.9585376,-25.9725189
-77.3122472,-0.6036362
-64.80371,-40.611202
-64.6162319,-40.4381074
-64.611912,-18.015737
-61.811504,-24.316388
-64.735787,-33.3497201
-61.3584038,-31.5660877
-66.8099927,-31.3567092
-56.9213662,-28.3989205
-57.6947,-28.423113
-65.112789,-28.7468687
-64.7858266,-29.6886583
-58.8060812,-30.6737936
-59.0679597,-30.8227371
-47.1866667,-4.5941667
-50.2543235,-20.2761888
-63.4603746,-32.3400365
-69.1486111,-38.9402778
-59.680198,-26.750185
-62.35,-21.6333333
-64.2829152,-31.1386595
-65.005709,-24.735838
-64.506989,-32.1358486
-64.9450008,-24.7156153
-59.868326,-27.062126
-59.896894,-27.128093
-65.890338,-32.309584
-64.1710821,-37.9668242
-59.220171,-30.4147234
-56.8,-26.08
-61.1968767,-30.463564
-70.2381795,-12.9103427
-58.4903996,-23.6684066
-61.8389568,-20.9105419
-59.0951484,-27.3684798
-61.1659802,-31.5970522
-65.0087797,-33.5440074
-63.7333202,-32.425181
-67.138634,-33.3544573
-66.2948335,-33.3035007
-66.9181369,-32.3605054
-66.5833339,-32.3520206
-60.6660609,-24.4858489
-60.3144291,-31.1506722
-64.729617,-36.2866375
-67.4912714,-30.7319417
-63.4629987,-19.4053469
-67.4258518,-35.6356493
-67.1410536,-36.3974843
-62.5803026,-25.8544834
-60.8517975,-31.4090933
-61.0125749,-32.7147094
-58.9716124,-27.2454095
-73.726936,-4.579507
-52.551585,-6.957183
-63.5826944,-17.3989722
-63.60725,-17.3614167
-61.1864455,-23.4073305
-64.7758286,-31.8929035
-64.2982674,-23.1358957
-73.5621464,4.2874578
-50.3366833,-6.1457117
-65.7270865,-25.1575562
-63.1118598,-21.4606506
-74.6665835,2.3760991
-76.3135886,0.5283081
-73.667833,-7.447405
-69.0187524,-11.4080387
-73.5294342,-4.6872982
-64.6615362,-31.5756837
-77.075047,0.430052
-59.512242,-4.436523
-59.574126,-4.5431318
-76.3661827,-7.2260004
-50.0365448,-9.9793328
-74.827241,-8.938067
-56.7453337,-16.5030776
-46.506384,-10.995827
-67.583934,-5.604463
-44.7681187,-19.1647311
-76.5893314,0.7965954
-70.63095,-12.39598
-59.3742574,-28.7080682
-54.8851885,-20.4325315
-76.2890004,-7.3161879
-59.5326398,-25.3636902
-58.8632042,-31.0253821
-58.5918727,-30.7868112
-59.863715,-32.8440618
-64.5657075,-24.0245339
-59.6438976,-25.0914466
-76.9542933,-0.5094843
-67.8076,-9.974
-58.6875827,-30.3685555
-54.8418507,-27.0553193
-63.3166667,-24
-45.0521096,-17.6651314
-64.006,-24.172
-65.135908,-24.770139
-58.1482636,-32.6381482
-67.696909,-14.553154
-66.7967033,-14.1219473
-61.2816242,-31.5109476
-66.0599379,-30.043655
-66.5622392,-29.828901
-68.040902,-32.384084
-67.919341,-32.308544
-63.09936,-38.643636
-74.150602,4.642626
-59.1952191,-30.3663163
-71.52388,-13.03499
-65.6975555,-22.7125398
-64.4414162,-23.7912715
-64.543673,-23.744014
-51.9957935,-6.6478232
-47.4459805,-19.865529
-62.762,-24.217
-62.732,-24.224
-62.775,-24.134
-57.6642086,-28.9608716
-65.4633021,-22.1311849
-58.0468009,-32.4650055
-60.6085193,-31.2310795
-64.9808846,-28.5747766
-64.9753189,-28.5996894
-64.9272969,-24.276592
-63.2290519,-24.0561404
-71.5452057,-13.0558486
-60.9519876,-32.0792699
-51.7028761,-20.7880273
-62.8913653,-38.7408731
-60.2849392,-31.0586686
-64.7785103,-31.9177871
-60.4231149,-31.7399357
-67.9283882,-14.3778639
-43.91902,-19.96192
-64.5912409,-37.2823166
-59.9793486,-30.477545
-60.0358785,-30.6654635
-60.164302,-31.2196466
-62.138749,-20.5194883
-54.3255043,-25.6934357
-60.6458599,-32.0116809
-58.650854,-33.442777
-67.2151217,-37.4084717
-67.0927377,-37.5353164
-64.2391688,-25.1482556
-57.5769334,-24.9955147
-64.1887945,-25.1304144
-68.5377923,-29.5326418
-58.8131375,-27.032169
-62.718539,-31.678255
-64.1902188,-28.3354636
-57.8891015,-31.6576182
-57.9528333,-31.568
-63.2353172,-20.464405
-63.412348,-20.3700129
-62.9263889,-30.8488889
-62.1863695,-29.6210481
-67.176891,-33.2267822
-50.025223,-6.498424
-64.307984,-25.174397
-59.5049715,-25.4482711
-59.1649424,-22.432725
-60.2627863,-22.7724062
-58.561288,-33.493101
-64.8438346,-30.178195
-64.407177,-33.1310107
-64.4342259,-23.806461
-74.491011,1.487008
-58.6536426,-25.2171936
-66.7577778,-29.2266667
-73.902019,-4.512783
-60.1299638,-29.4425713
-62.711432,-31.643537
-67.8391385,-30.1671774
-75.4048696,1.489338
-48.66428,-9.842305
-69.0890318,-12.4772506
-50.6096065,-3.870785
